distribution_identifier,indice_tiempo,frec_temporal,alcance_tipo,alcance_id,alcance_nombre,pobl_proy,tasa_mort_gral,tasa_nat,tasa_mort_mat,tasa_mort_inf,alum_comun_inic,alum_comun_pri,alum_comun_sec_bas,alum_comun_sec_or,alum_comun_sup_nouniv,alum_comun_tot,dep_priv_monlocyext,dep_publ_monlocyext,prest_priv_monlocyext,prest_publ_monlocyext,rt_origenprov,recursos_ctes,gasto_tot,resultado_financiero,pbg_base1993_constantes,pbg_base1993_corrientes,pbg_base2004_constantes,pbg_base2004_corrientes,empleo_tot,empleo_sector_a,empleo_sector_b,empleo_sector_ab,empleo_sector_c,empleo_sector_d,empleo_sector_e,empleo_sector_f,empleo_sector_g,empleo_sector_h,empleo_sector_i,empleo_sector_j,empleo_sector_k,empleo_sector_m,empleo_sector_n,empleo_sector_o,empleo_sector_serv,expo_fob_102A,expo_fob_102B,expo_fob_104B,expo_fob_104C,expo_fob_105A,expo_fob_105B,expo_fob_105C,expo_fob_106A,expo_fob_106B,expo_fob_106ZF,expo_fob_107A,expo_fob_108A,expo_fob_111,expo_fob_111A,expo_fob_111BA,expo_fob_111Z,expo_fob_201AA,expo_fob_201AE,expo_fob_206A,expo_fob_208AA,expo_fob_210A,expo_fob_210D,expo_fob_211A,expo_fob_212AE,expo_fob_213A,expo_fob_214B,expo_fob_299,expo_fob_302A,expo_fob_302B,expo_fob_302C,expo_fob_302F,expo_fob_302J,expo_fob_306A,expo_fob_306C,expo_fob_310A,expo_fob_311AZ,expo_fob_311C,expo_fob_312AL,expo_fob_312B,expo_fob_313BB,expo_fob_314A,expo_fob_314B,expo_fob_399Z,expo_fob_401,expo_fob_402A,expo_fob_402Z,expo_fob_404A,expo_fob_499,per_bajo_pob,per_bajo_ind,sal_bru_prom
99.1,2005-12-31,anual,PROVINCIA,26,CHUBUT,,5.8,19.2,2.3,11.7,,,,,,,,,,,243.456141,1991.811623,2105.832532,4.195191266,3629633918,9531339151,9625334851,11445589.39,80153.25,,,10661.5,8956,10312,2055.5,11019.25,12829,,,,,,,,24320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2006-12-31,anual,PROVINCIA,26,CHUBUT,,5.7,20,6.7,11.5,,,,,,,,,,,371.179794,2574.845355,2504.08822,261.2039525,3930309261,11780087.55,10193840.1,14563166.35,89759,,,10792,9909.25,11335,2231.5,14313.5,14515.75,,,,,,,,26662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2007-12-31,anual,PROVINCIA,26,CHUBUT,,6.1,20.2,2.2,11,,,,,,,,,,,520.005374,3021.058252,3030.211832,231.2789831,4229175402,13660372.81,10394292.33,16296731.33,95501.25,,,10299,10813.75,11973.5,2198.5,15598,16107.25,,,,,,,,28511.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2008-12-31,anual,PROVINCIA,26,CHUBUT,,6,21.4,5.1,10.4,20793,60626,27941,17900,6439,133699,,,,,661.440817,4133.368899,4089.668144,226.3642189,4520410824,16727222.04,10768421.44,20268140.1,99315.25,,,10013,12182.75,12369.25,2214.75,15081.25,17308.5,,,,,,,,30145.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2009-12-31,anual,PROVINCIA,26,CHUBUT,,5.9,21.3,4,9.4,21267,59866,31288,18826,7941,139188,,,,,666.420309,4401.90057,4529.293368,230.5497316,4587299977,20631257.69,10720127.03,21790832.85,94234,,,9370.75,11830.5,11239,2214,12443.75,17355.75,,,,,,,,29780.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2010-12-31,anual,PROVINCIA,26,CHUBUT,513433,6.3,21.2,3,9.8,21466,58931,32225,19507,7766,139895,,,,,880.382625,6015.073451,6016.730362,282.7795507,5014746639,24922573.39,11107243.53,27319804.14,94938,,,9471.75,12071.75,11019.25,2295.5,11716,18101,,,,,,,,30262.75,40423815.9,266168273.7,,,,,,,,,,,,,,,,,,,,,,,,10893.95,10948.36,173810.77,11264,651379.2,116000,327673.06,,,,137599.6,660607407,135012.85,770570.14,,,,2187906.67,2043833479,,,15992634.47,28508.73,,,
99.1,2011-12-31,anual,PROVINCIA,26,CHUBUT,524201,6,20.7,5.1,10.2,22431,58945,32621,19695,7687,141379,,,,,1261.99449,7210.903447,7569.709901,-151.0823534,5405896811,31753537.86,11624173.6,34242996.18,99104.5,,,9702.5,12619.75,11349.25,2398.25,12791.75,19001.5,,,,,,,,31241.5,56355155.83,301483756.9,,,,,,,,,,,,,,,,,,,,,,,,37221.31,1535.91,275858.28,29656,764134.26,76940,573504.8,292.67,,,238105.5,746343189,153383.21,1107343.47,,,,5092654,1726357086,,,,,,,
99.1,2012-12-31,anual,PROVINCIA,26,CHUBUT,534945,6.3,20.2,5.2,9.8,23507,58843,32959,20240,8785,144334,,,,,1591.752866,8811.160009,9271.811652,-84.06280359,5490941995,38479366.92,11508437.39,38926088.06,98436,,,8537.5,12982,11449.5,2458.5,11921.75,19143.5,,,,,,,,31943.25,50101649.26,272094174.4,,,,,,,,,,,,,,,,,,,,,,,,,,64523.2,,724524.52,6000,,,,,174934.87,628280991.9,270481.64,297780.29,,,,2148491.78,2065739086,,,,,,,
99.1,2013-12-31,anual,PROVINCIA,26,CHUBUT,545656,5.7,18.5,4,9.3,23768,58885,33878,20949,8781,146261,,,,,2267.25779,11200.32912,12021.87651,-249.3499399,5669731958,45789700.24,11897476.39,48317913.84,98893.75,,,8317.5,13071,11360.25,2583.5,10750.25,19553.75,,,,,,,,33257.5,33999595.74,372265676.1,,,,,,,,,,,,,,,,,,,,,,,,,,53351.76,1212,633794.07,6377.4,,,,,276938.97,653370316.8,167399.24,175919.77,18000,,,2213129.91,1373962825,,,,3084.6,,,
99.1,2014-12-31,anual,PROVINCIA,26,CHUBUT,556319,5.6,17.8,3,8.1,24455,59268,33105,21848,8885,147561,,,,,3478.868666,17171.04785,18859.86486,-1014.485982,5708032131,60226291.08,12370272.53,66859109.05,102538.5,,,8313.25,14222.75,11815,2635.25,11088.25,20096,,,,,,,,34368,38869971.91,439446524,,,,,,,,,,,,,,,,,,,,,,,,,,12088.51,3940,300048.32,145661.92,,,,1600,268239.93,578804290.8,33611.36,57098.59,,,,1261601.42,1281291405,525.21,280.47,,630,,,
99.1,2015-12-31,anual,PROVINCIA,26,CHUBUT,566922,5.6,17.4,4.1,6.9,25215,60102,32823,22566,11119,151825,,,,,4792.600157,21131.78978,24417.70591,-2453.779889,,,,,105472.25,,,8095.5,15029,11929,2687,11721.5,20872.25,,,,,,,,35138,31739455.93,428926991.2,,,,,,,,,,,,,,,,,,,,,,,,,,,20598,445591.36,138400,,,,,49263.97,500996998.7,33243.82,,,,,909085.32,530772525.9,220,126,,,,,
99.1,2016-12-31,anual,PROVINCIA,26,CHUBUT,577466,5.8,16.6,1,9,26256,60799,32909,22584,12012,154560,,,,,5437.326165,26954.32092,33377.79886,-5361.167914,,,,,102712,,,7624,14068,11882.25,2748.25,10083,21033.5,,,,,,,,35273,27371170.79,509041458.2,,,,,,,,,,,,,,,,,,,,,,,,,,6440,28732,353341.44,41380.18,,,,,67001.5,591324385.4,60500,,,,,430710.31,592172875.8,,,,,,,
99.1,2017-12-31,anual,PROVINCIA,26,CHUBUT,587956,5.7,15.3,4.4,6.8,26407,61366,32995,22418,13262,156448,,,,,7419.855708,35345.78085,43895.70914,-7210.24299,,,,,102712,,,7786.25,13033.25,11512,2778.5,10898.75,21216.75,,,,,,,,35486.5,17063507.9,754454810.3,,314468.06,,,,,,,,,,,,,5777.29,,,,,,,,,7509.7,,,16940,355916.16,147962,,,,,77746,755051376.8,52557.43,,,,,438711.1,462826507.4,,,,,"27,7","3,5",49895
99.1,2018-12-31,anual,PROVINCIA,26,CHUBUT,598380,,,,,,,,,,,,,,,10872.09179,54711.10041,53238.03526,2412.068438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2019-12-31,anual,PROVINCIA,26,CHUBUT,608729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1996-12-31,anual,PROVINCIA,30,ENTRE RIOS,,7.7,21.1,2.6,19.5,,,,,,,,,,,,,,,,,,,79855.25,,,14806.25,426.5,16680.25,1284.75,4915.5,14545,,,,,,,,27197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1997-12-31,anual,PROVINCIA,30,ENTRE RIOS,,7.9,21.3,3,19.6,,,,,,,,,,,,,,,,,,,84624.75,,,15634.5,457.75,16792.25,1178.5,6470.75,15400,,,,,,,,28691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1998-12-31,anual,PROVINCIA,30,ENTRE RIOS,,8.1,21.1,1.3,18.8,,,,,,,,,,,,,,,,,,,85545.75,,,15267.75,460,16558.75,1097.75,6588.5,15886,,,,,,,,29687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1999-12-31,anual,PROVINCIA,30,ENTRE RIOS,,8.4,20.1,1.8,19.5,,,,,,,,,,,,,,,,,,,83379,,,15061.25,381.5,15775,1165.75,6657.5,15073.25,,,,,,,,29264.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2000-12-31,anual,PROVINCIA,30,ENTRE RIOS,,7.9,21.3,2.1,16.9,,,,,,,,,,,,,,,,,,,81156.25,,,14390.75,345,14991,1174.5,5256,14966,,,,,,,,30033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2001-12-31,anual,PROVINCIA,30,ENTRE RIOS,,7.8,20.5,5.2,14.9,,,,,,,,,,,,,,,,,,,82100,,,14729.5,381.75,14359.25,1185,4396,15061,,,,,,,,31987.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2002-12-31,anual,PROVINCIA,30,ENTRE RIOS,,8.1,19.5,1.8,16.5,,,,,,,,,,,,,,,,,,,74924.5,,,14017,279.5,12744,1097,2347.75,13789.25,,,,,,,,30650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2003-12-31,anual,PROVINCIA,30,ENTRE RIOS,,8.1,19.8,6.3,17.2,,,,,,,,,,,,,,,,,,,79043.5,,,14339.25,260.5,13759.75,1151.5,3507.25,14389.5,,,,,,,,31635.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2004-12-31,anual,PROVINCIA,30,ENTRE RIOS,,7.6,19.5,2.6,15.5,,,,,,,,,,,,,,,,,9789370,9789370,89070.5,,,16078.25,308,15879.5,1150.75,5144,16611.75,,,,,,,,33898.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2005-12-31,anual,PROVINCIA,30,ENTRE RIOS,,7.5,18,4.1,13.2,,,,,,,,,,,511.724993,2842.214292,2762.862623,162.9396528,,,10802895,11767497,100921.25,,,17929.5,342,17951.25,1297.25,7260.25,18895,,,,,,,,37246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2006-12-31,anual,PROVINCIA,30,ENTRE RIOS,,7.3,17.2,6.6,12.6,,,,,,,,,,,622.758518,3502.673971,3552.716516,67.91303874,,,11417669,14026913,110370.5,,,20153,338,19944,1175.5,7718.5,20929,,,,,,,,40112.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2007-12-31,anual,PROVINCIA,30,ENTRE RIOS,,8.2,16.9,3.3,11.9,,,,,,,,,,,804.8759495,4585.909932,4591.537869,163.0861652,,,13763952,18559001,119711,,,21688.25,365,22018.75,1195.75,8848.25,22810.75,,,,,,,,42784.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2008-12-31,anual,PROVINCIA,30,ENTRE RIOS,,7.5,17.2,4.2,13.5,43199,157701,68436,41757,13547,324640,,,,,955.68,5881.002505,6133.072787,-110.1495055,,,13763952,24687140,127023,,,22760,377.25,23253.25,1237.75,8989.25,24772.75,,,,,,,,45632.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2009-12-31,anual,PROVINCIA,30,ENTRE RIOS,,7.3,17.5,9,11.8,43348,157379,71671,40790,15963,329151,,,,,1054.92,6585.344858,7513.918947,-418.2398461,,,13409449,26654034,128303.75,,,23039.75,374,23926.5,1246.5,8995,25108.5,,,,,,,,45613.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2010-12-31,anual,PROVINCIA,30,ENTRE RIOS,1255574,7.7,17.4,3.1,11.6,43949,155439,73269,40906,17275,330838,,,,,1383.36,8882.440502,9508.124582,223.4154678,,,14118331,33443563,131114.5,,,22591.75,361.75,24254.75,1255,8783.25,26108.5,,,,,,,,47759.5,9655671.43,,,,,,97567173.91,166656842.6,167985692.3,109334356,381450170.2,,,,,,29699592.53,197456689.2,,1345443.12,,9806991.94,,319203.02,,109403,65308973.26,2585233.6,1109722.07,10656734.17,5970601.95,14175776.22,21569581.29,,,6920725.34,1037.25,836079.91,9644.5,1631277.62,50000,,458700.84,,,,,,,,
99.1,2011-12-31,anual,PROVINCIA,30,ENTRE RIOS,1268744,7.7,17.2,5.4,11,43796,152764,74850,40746,17632,329788,,,,,1954.39,11651.9397,13408.28146,-824.361705,,,15515545,45598746,138510,,,22953.75,334.5,25404.75,1284.75,10442,27572.25,,,,,,,,50518,13266301,,,36650,,,66834760.14,174066560.8,171556302.2,154131592.8,387000840.6,,,,,,37430652.1,234356175.9,,198905.94,,13297578.85,,207032.67,,227403.99,81760601.07,2986060.28,1591216.81,14329464.63,5079298,21044662.71,22719196.71,,,6199901.86,18172.06,455968.68,48494.76,1168724.75,,,312824.41,,,,,,,,
99.1,2012-12-31,anual,PROVINCIA,30,ENTRE RIOS,1281931,7.4,16.7,3.2,10.8,44383,150139,75492,41383,18198,329595,,,,,2834.66,14801.51726,16542.37433,-598.1081884,,,15528990,54232212,141043.75,,,22708.75,342,26374.75,1274.75,11275.5,28057.5,,,,,,,,51010.5,10938666.24,147.6,,137124,,,49517105.49,221691995.8,265775165,110109169,246711343,,,,,,28116391.57,286284140,,63840,,12344800.66,,,,166883.56,55411660.85,3635475.44,1392428.41,13374319.87,2782576.66,,15708847.58,,724.2,2872467.59,1324.31,5062820.39,1906.36,2420688.14,,,93734.51,,,,,,,,
99.1,2013-12-31,anual,PROVINCIA,30,ENTRE RIOS,1295121,7.8,17.3,2.7,9.2,45649,147063,76952,42846,20851,333361,,,,,3935.32,19050.02779,21890.28626,-1188.718126,,,16315721,71453114,141263.5,,,21439.5,361.25,26792.75,1320.25,11160,28271,,,,,,,,51918.75,14866242.4,,,928917.8,,,45034975.46,52572764.68,302984317,92039343.71,292860007.3,,,,,,36966579.42,392603865.5,,26926.6,,10410691.94,,,,280667.2,60148572.33,3382856.64,1626775.08,15120209.82,5613743.06,,14074804.31,,2011.6,1683897.31,3049.2,1583177.56,16900.46,1053286.57,35000,,87070.17,,,,,,,,
99.1,2014-12-31,anual,PROVINCIA,30,ENTRE RIOS,1308290,7.5,17.8,3,9.9,47401,144671,78249,44763,22517,337601,,,,,6258.85,27272.40633,31060.31171,-1525.277295,,,16589202,99024965,142796.5,,,22554.25,413.25,26933.25,1368.75,10717,28461.5,,,,,,,,52348.5,16117101.3,117079.8,,464550,,,48784483.1,54562875.74,149468441.5,99054912.06,280950799.6,,,,,,41875705.5,361139656,,,,8052384.72,,5198489.4,,38850,47814271.4,2096380.8,2958655.15,16977007.45,2714660.7,,17251759.19,,25,2329647.86,11258,1053600.69,7379.14,925742.91,500,9400,137878.81,,,,,,,,
99.1,2015-12-31,anual,PROVINCIA,30,ENTRE RIOS,1321415,7.8,17.8,5.1,10.4,50105,142357,78855,47056,24594,342967,,,,,7708.642926,36110.98334,40686.18438,-2162.17228,,,17429025,127779159,145298.5,,,22487.75,431.75,27618.75,1529.25,10928.25,28734.25,,,,,,,,53568.5,15978171,,,79714.5,,,33032272.98,61764093.65,143971066.1,57989244.79,302723302.2,,,,,,37418295.37,212035327.8,,,,9551104.57,,4059935.88,,,35528731.76,1530468.9,349438.95,22949598.07,3045572.92,,16014367.93,,2156,1414559.11,11.6,670962.25,12234.06,708645.9,,,190993.35,,,,,,,,
99.1,2016-12-31,anual,PROVINCIA,30,ENTRE RIOS,1334489,8.3,16.6,2.7,10.4,51026,140615,78776,49161,26857,346435,,,,,10400.48,47937.70513,55576.81474,-4949.940894,,,,,143218.5,,,21753.25,412.25,27616.5,1706.75,9215.75,28933.75,,,,,,,,53580.25,14338836.4,3600,,890096.25,,,36853564.24,116925852.8,164555574.6,75640926.63,141042602.6,,,,,,44334115.23,147854684.4,,,15985,10085581.54,,,,40288,33382492.83,1484039.2,395382.68,19775653.14,7588196.72,,14094626.14,,,1199533.98,6.78,1155062.96,6050,1240758.95,,,57303.45,,,,,,,,
99.1,2017-12-31,anual,PROVINCIA,30,ENTRE RIOS,1347508,7.6,16.3,1.4,8.2,52737,140117,79276,49559,24493,346182,,,,,14545.62,64961.72996,71611.73648,-4051.436489,,,,,143780.25,,,21071.75,405,27270.5,1740.5,9848.75,29478.75,,,,,,,,53965,16679660.75,140347.8,,283820.86,,,32151757.37,144110244.1,178718662.4,70576139.31,183110314.4,,,,,,44408385.65,189374797.7,,,,15023211.88,,1788435.55,,,38749376.78,1310780.8,63528.95,19625069.93,7469058.23,,15604919.88,,8318.6,7855162.31,9501.28,1393499.68,7331.25,1251358.93,,,604141.79,,,,,,"33,5",7,24629
99.1,2018-12-31,anual,PROVINCIA,30,ENTRE RIOS,1360443,,,,,,,,,,,,,,,18853.03,89230.41176,92502.7571,-618.4132545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2019-12-31,anual,PROVINCIA,30,ENTRE RIOS,1373270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1993-12-31,anual,PROVINCIA,34,FORMOSA,,,,,,,,,,,,,,,,,,,,1322000,1322000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1994-12-31,anual,PROVINCIA,34,FORMOSA,,,,,,,,,,,,,,,,,,,,1378000,1418000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1995-12-31,anual,PROVINCIA,34,FORMOSA,,,,,,,,,,,,,,,,,,,,1357000,1424000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1996-12-31,anual,PROVINCIA,34,FORMOSA,,5.8,27.9,17.2,31.4,,,,,,,,,,,,,,,1404000,1462000,,,13259.5,,,1430.25,41.5,1543,502.25,1880,2671.75,,,,,,,,5190.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1997-12-31,anual,PROVINCIA,34,FORMOSA,,5.4,25.9,9.9,29.8,,,,,,,,,,,,,,,1491000,1557000,,,15235,,,1545,45,1610,450,3133.25,2836.5,,,,,,,,5615.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1998-12-31,anual,PROVINCIA,34,FORMOSA,,5.5,25.3,16.4,26.9,,,,,,,,,,,,,,,1545000,1621000,,,15696.5,,,1536.25,42.5,1675.25,426,3177.25,2941.75,,,,,,,,5897.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1999-12-31,anual,PROVINCIA,34,FORMOSA,,5.5,25.3,16.1,23.6,,,,,,,,,,,,,,,1530000,1561000,,,14776,,,1780.25,49.25,1520.25,419.5,2279.5,2939.25,,,,,,,,5788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2000-12-31,anual,PROVINCIA,34,FORMOSA,,5.3,25.7,17.7,23,,,,,,,,,,,,,,,1515000,1572000,,,14408.75,,,2295.5,60,1390.5,437.75,1424.75,3200,,,,,,,,5600.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2001-12-31,anual,PROVINCIA,34,FORMOSA,,5.4,22.4,13.9,28.9,,,,,,,,,,,,,,,1462000,1481000,,,14147.25,,,2157.75,40.75,1296.25,399,1140.5,3400.25,,,,,,,,5712.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2002-12-31,anual,PROVINCIA,34,FORMOSA,,5.7,25.1,16.6,25.5,,,,,,,,,,,,,,,1334000,1580000,,,11941.25,,,1669.25,40.25,1117.75,374.25,520,2958.75,,,,,,,,5261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2003-12-31,anual,PROVINCIA,34,FORMOSA,,5.6,25,13.5,25,,,,,,,,,,,,,,,1417000,2145000,,,12336.75,,,1485.25,35.5,1134.25,378.75,697.5,3052.25,,,,,,,,5553.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2004-12-31,anual,PROVINCIA,34,FORMOSA,,5.7,26.5,11.1,25.1,,,,,,,,,,,,,,,1518000,2363000,,,14055,,,1520.75,61.25,1333.75,395.25,1868.25,3282,,,,,,,,5593.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2005-12-31,anual,PROVINCIA,34,FORMOSA,,5.6,23.5,16.4,22.9,,,,,,,,,,,65.99800617,1486.449326,1591.09061,5.79370726,1641000,2701000,,,18079.5,,,1649.75,118.5,1450.5,379.25,4390.5,3588,,,,,,,,6503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2006-12-31,anual,PROVINCIA,34,FORMOSA,,5.5,21.4,10.7,24.2,,,,,,,,,,,84.61380816,1897.072486,1897.074028,94.56853837,1758000,3287000,,,18989.25,,,1767.75,87.75,1550,316.5,4352.25,3918.5,,,,,,,,6996.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2007-12-31,anual,PROVINCIA,34,FORMOSA,,5.7,21.1,13.3,22.9,,,,,,,,,,,124.230198,2492.861907,2568.538671,55.18614329,1885000,4019000,,,21671.25,,,1868.25,85.5,1656.25,277.75,6271,4376.25,,,,,,,,7136.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2008-12-31,anual,PROVINCIA,34,FORMOSA,,5.5,22.6,11.5,19.2,18824,90150,41278,22939,5439,178630,,,,,162.6641499,3234.984705,3326.883751,46.20204823,,,,,21539.25,,,2010.25,91.75,1692,279,5322.25,4799.25,,,,,,,,7344.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2009-12-31,anual,PROVINCIA,34,FORMOSA,,6,21.9,15,20.5,18657,88410,42679,23691,7907,181344,,,,,175.2673023,3457.590774,3862.602858,24.50110799,,,,,22237.5,,,1971.5,76.25,1727,311.5,5016,5231.25,,,,,,,,7904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2010-12-31,anual,PROVINCIA,34,FORMOSA,551626,6,21.1,16.2,17.8,18300,87436,42360,25088,9545,182729,,,,,234.2506908,4910.488352,5666.12619,98.94472892,,,,,23508.5,,,1935.25,78.75,1661,644.25,5740,5636,,,,,,,,7813.25,,,,,,,624358.73,,,7712769.86,,,,,,,,,,,,,,,8834121.97,214477.62,1152733.84,,,,,694131.8,,,,,,1100,,,,,56330.72,12400961.58,,,,3.09,,,
99.1,2011-12-31,anual,PROVINCIA,34,FORMOSA,557223,5.8,21.6,12.3,21.2,17851,85809,41988,26123,10703,182474,,,,,360.7680535,6322.381043,7706.330658,20.42325972,,,,,26529.75,,,2100,83.5,1804.5,764.25,7218,6214.5,,,,,,,,8345,,,,,,,799337.17,,,10420163.99,,,,,,,,,,,,,,,6146099.48,162765.4,1341901.82,,,1175,,605567.03,,,,,,,,,,,12140.93,10474673.25,,,,,,,
99.1,2012-12-31,anual,PROVINCIA,34,FORMOSA,562794,5.9,21,15,17.3,19635,82512,38569,26230,10213,177159,,,,,438.9015409,7954.346972,9784.775079,57.61904835,,,,,26109.25,,,2100.5,86.75,1867.5,783.75,6266.25,6573,,,,,,,,8431.5,,,,,,,168580.81,,,10161131.75,,,,,,,,,,,,,,,12580916.65,181454.95,1021198.59,,,,,,,,,,,,,,,,22279.48,12533873.87,,,,,,,
99.1,2013-12-31,anual,PROVINCIA,34,FORMOSA,568331,6.2,21,9.2,14.2,20273,80013,38453,25780,11664,176183,,,,,617.0019478,10494.4246,12718.61525,67.50443807,,,,,26586.5,,,2027.5,85.25,1835.5,816,6449.25,7086.25,,,,,,,,8286.75,,,,5600,,,98917.85,,,10126364.73,,,,,,,,,,,,,,,10618914.89,58193.12,610154.55,,,,,,,,,,,,,,,,164.7,8336520.74,,,,,,,
99.1,2014-12-31,anual,PROVINCIA,34,FORMOSA,573823,6.2,21.8,9.6,14.2,20899,78732,38443,25695,12727,176496,,,,,868.3544921,14603.6439,17095.63685,68.49330887,,,,,27639.75,,,1997.5,91,1815.25,831.75,6410,7963,,,,,,,,8531.25,,,,4800,,,11853.66,,,9481048.9,,,,,,,,,,,,,3490.75,,8522555.09,124345.64,339042.87,,,,,,,,,,,4190,,,,,15207.5,7774236.82,,,,,,,
99.1,2015-12-31,anual,PROVINCIA,34,FORMOSA,579250,6.2,21.3,5.7,12.6,21599,77588,38543,25836,13232,176798,,,,,1252.620722,20023.04089,23335.53924,96.05962236,,,,,28473.25,,,1985.75,86,1823.75,857.75,7542,7022.75,,,,,,,,9155.25,,,,,,,8347.58,,,4123124.34,,,,,,,,,,,,,,,8891071.75,145493.89,254520.2,,,,,,,,,,,,,,,,16318.5,3220462.79,,,,,,,
99.1,2016-12-31,anual,PROVINCIA,34,FORMOSA,584614,7,19.4,12.3,15,22330,75890,38521,25704,14216,176661,,,,,1559.006812,26585.06851,29745.13682,157.0484879,,,,,27461.75,,,1976.25,115.75,1861.5,868.5,6270.5,7073.5,,,,,,,,9295.75,,,,,,,49396.82,,,4782019.82,,,,,,,,,,,,,,,5457610.1,201592.2,253538.91,,,,,,,,,,,,,,,,25708.37,3593009.47,,,,,,,
